('tombstones',):1
('romeo',):2
('spice',):3
('tantalising',):1
('gnawing',):3
('vitals',):3
('wanting',):5
('anyway',):15
('share',):6
('fields',):12
('landslip',):1
('honeycombed',):1
('oblong',):3
('cells',):2
('trim',):1
('edgings',):1
('major',):15
('chinese',):7
('cemeteries',):2
('poppies',):3
('produce',):9
('preserved',):3
('epicure',):1
('invaluable',):1
('corpsemanure',):1
('charnelhouses',):1
('decomposing',):1
('rot',):1
('tougher',):1
('tallowy',):1
('cheesy',):1
('treacle',):2
('oozing',):2
('deathmoths',):1
('practically',):7
('breed',):4
('maggots',):1
('gurls',):1
('cheerful',):4
('warms',):1
('cockles',):5
('bulletin',):1
('closing',):11
('fashion',):29
('pear',):4
('punch',):14
('profound',):6
('knowledge',):9
('daren',):3
('_de',):3
('mortuis',):1
('nil',):3
('nisi',):2
('prius_',):1
('obituary',):4
('lease',):3
('trundle',):1
('brink',):2
('looping',):1
('cæsar',):2
('ides',):1
('june',):17
('lankylooking',):1
('galoot',):1
('macintosh',):8
('dreamt',):5
('lonesome',):1
('dig',):5
('buries',):3
('ants',):1
('strikes',):8
('robinson',):6
('crusoe',):4
('gnawed',):2
('panel',):4
('sliding',):5
('object',):19
('native',):7
('clay',):14
('deadborn',):1
('protect',):5
('embalming',):1
('catacombs',):1
('mummies',):1
('deuce',):2
('swear',):6
('superstition',):2
('tweed',):5
('tinge',):1
('lombard',):12
('dressy',):5
('mesias',):6
('dived',):1
('eased',):2
('straddled',):1
('gravetrestles',):1
('uncovered',):2
('somebody',):25
('donkey',):2
('brayed',):1
('blew',):12
('whisper',):9
('gravehead',):2
('wellcut',):1
('frockcoat',):5
('weighing',):3
('unpleasant',):5
('opposite',):30
('deathchamber',):1
('rambling',):3
('delirium',):2
('eyelid',):4
('jaw',):8
('doomed',):2
('_lucia',):1
('nevermore',):1
('thee_',):4
('bam',):1
('expires',):1
('ivy',):3
('praying',):4
('fryingpan',):1
('purgatory',):4
('callboy',):2
('plot',):4
('mamma',):8
('spades',):9
('clods',):2
('whew',):3
('telephone',):8
('canvas',):2
('airhole',):1
('flag',):13
('distress',):1
('traversed',):2
('dismal',):1
('notebook',):4
('below',):18
('charley',):7
('morgue',):2
('byrne',):26
('postmortem',):1
('levanted',):1
('cash',):7
('obliged',):6
('obligation',):2
('stopping',):7
('invisible',):13
('became',):9
('gravedigger',):1
('spade',):2
('mound',):1
('earthy',):1
('haft',):1
('tuft',):1
('mates',):1
('blueglancing',):1
('coffinband',):1
('headshake',):1
('yourselves',):2
('aim',):4
('devious',):1
('paths',):1
('staying',):4
('grove',):5
('saddened',):1
('upcast',):2
('sensible',):3
('spend',):8
('charity',):2
('twentyseventh',):1
('clipping',):1
('departed',):7
('accord',):5
('wheelwright',):1
('lino',):3
('saucepan',):4
('eulogy',):1
('poem',):3
('wordsworth',):2
('murren',):2
('physician',):4
('acre',):3
('residence',):13
('newly',):2
('painted',):9
('_church',):1
('marriage',):16
('beautify',):3
('knobs',):3
('garlands',):1
('bronzefoil',):1
('withering',):4
('immortelles',):1
('tamely',):2
('perched',):6
('poplar',):3
('branch',):5
('wedding',):7
('alderman',):9
('hooper',):6
('hoo',):1
('budge',):2
('catapults',):3
('sadder',):1
('matchbox',):2
('daisychain',):1
('chainies',):1
('dedicated',):1
('birds',):18
('peck',):3
('basket',):7
('apollo',):2
('faithful',):11
('besides',):25
('gramophone',):7
('greatgrandfather',):2
('kraahraark',):1
('hellohellohello',):1
('amawfullyglad',):1
('kraark',):1
('awfullygladaseeagain',):1
('hellohello',):1
('amawf',):1
('krpthsth',):1
('photograph',):5
('otherwise',):15
('rtststr',):1
('intently',):5
('crypt',):2
('obese',):2
('rat',):8
('toddled',):1
('stager',):2
('ropes',):6
('plinth',):2
('wriggled',):1
('hidingplace',):1
('remains',):8
('robert',):10
('emery',):1
('emmet',):4
('torchlight',):3
('ordinary',):8
('_voyages',):2
('china_',):2
('cremation',):1
('priests',):13
('devilling',):1
('burners',):1
('dutch',):3
('oven',):2
('dealers',):1
('quicklime',):1
('feverpits',):1
('lethal',):1
('chamber',):15
('parsee',):1
('machine',):7
('underground',):1
('communication',):3
('surprised',):8
('flies',):9
('glimmered',):1
('sinico',):3
('scraping',):3
('lantern',):2
('females',):13
('putrefied',):1
('gravesores',):1
('creeps',):3
('appear',):11
('haunt',):2
('maggoty',):2
('innings',):1
('fullblooded',):1
('emerged',):4
('sidepath',):1
('commissioner',):4
('affidavits',):2
('convivial',):2
('fowl',):5
('cigars',):2
('tantalus',):1
('bowlinggreen',):1
('sailed',):7
('fluke',):1
('bias',):2
('floey',):6
('lilactree',):1
('dinge',):2
('bulged',):1
('smoothed',):1
('coatsleeve',):1
('clapped',):6
('acknowledgment',):2
('shortly',):6
('chapfallen',):1
('overhear',):1
('sappyhead',):1
('oyster',):7
('dawns',):1
('hibernian',):2
('metropolis',):6
('shunted',):1
('trolley',):2
('blackrock',):2
('clonskea',):1
('rathgar',):4
('terenure',):3
('palmerston',):4
('rathmines',):6
('harold',):2
('timekeeper',):2
('parallel',):10
('clanging',):2
('doubledecker',):1
('singledeck',):1
('railheads',):1
('glided',):3
('wearer',):1
('shoeblacks',):1
('parked',):1
('majesty',):18
('vermilion',):3
('mailcars',):1
('initials',):3
('sacks',):4
('postcards',):1
('lettercards',):1
('parcels',):6
('insured',):2
('local',):9
('provincial',):6
('delivery',):11
('gentlemen',):28
('grossbooted',):2
('draymen',):3
('dullthudding',):3
('stores',):6
('brewery',):6
('murray',):13
('alexander',):14
('_telegraph_',):5
('ruttledge',):3
('creaked',):4
('davy',):31
('capecoat',):1
('crowning',):2
('ringlets',):1
('courier',):2
('sliced',):1
('advertisement',):12
('scissors',):1
('paste',):4
('printingworks',):1
('par',):9
('nod',):6
('rub',):7
('brayden',):3
('esquire',):2
('oaklands',):1
('liveried',):1
('raise',):7
('lettered',):1
('newsboards',):2
('_weekly',):3
('freeman',):8
('press_',):3
('_freeman',):10
('journal',):7
('statelily',):1
('umbrella',):21
('solemn',):8
('beardframed',):2
('broadcloth',):1
('ascended',):2
('nape',):5
('welts',):1
('cree',):1
('build',):5
('footlights',):2
('mario',):4
('tenor',):8
('jesusmario',):1
('rougy',):1
('_martha',):3
('co',):11
('ome',):4
('phoned',):2
('vanish',):2
('posthaste',):2
('saviours',):1
('accompanied',):12
('counterflap',):1
('sidedoor',):1
('passage',):9
('reverberating',):1
('boards',):5
('thumping',):7
('strewn',):1
('packing',):1
('clanking',):3
('nannetti',):13
('closet',):3
('unfeigned',):1
('announce',):2
('dissolution',):1
('respected',):6
('burgess',):1
('account',):40
('thump',):4
('smash',):2
('atoms',):1
('machineries',):1
('pegging',):1
('fermenting',):1
('working',):12
('tearing',):6
('foreman',):9
('spare',):9
('admiring',):3
('glossy',):5
('workaday',):1
('worker',):2
('weekly',):7
('official',):8
('gazette',):3
('anne',):6
('authority',):7
('concern',):4
('schedule',):2
('pursuant',):1
('statute',):5
('mules',):1
('jennets',):1
('exported',):2
('ballina',):1
('cartoons',):1
('phil',):2
('blake',):4
('toby',):2
('tots',):1
('bumpkin',):1
('queries',):1
('editor',):26
('flatulence',):1
('mainly',):2
('bathers',):1
('biggest',):1
('balloon',):1
('celebrated',):3
('bridegrooms',):1
('heartily',):9
('cuprani',):1
('threefour',):1
('paralysed',):3
('clank',):3
('monkeydoodle',):1
('edition',):10
('councillor',):13
('mayor',):17
('answering',):7
('typesetter',):3
('cashier',):1
('lunch',):12
('mm',):1
('journal_',):3
('meagher',):2
('hint',):4
('canvasser',):6
('cutting',):10
('considered',):6
('july',):1
('racket',):1
('nannan',):3
('understands',):3
('alpaca',):2
('jacket',):14
('crossing',):7
('forefingers',):1
('sallow',):1
('jaundice',):1
('obedient',):4
('reels',):1
('webs',):1
('miles',):13
('unreeled',):1
('pauses',):1
('scarred',):1
('woodwork',):1
('teach',):7
('leaded',):1
('scratching',):3
('scratched',):6
('manx',):2
('parliament',):8
('innuendo',):3
('tourists',):4
('catches',):6
('design',):14
('highclass',):3
('licensed',):11
('premises',):18
('longfelt',):1
('renewal',):6
('galleypage',):2
('throbs',):1
('cranks',):2
('typesetters',):2
('cases',):12
('orthographical',):1
('spelling',):1
('proof',):8
('spellingbee',):1
('conundrum',):2
('unpar',):1
('ar',):4
('alleled',):1
('embarra',):1
('ars',):1
('ess',):3
('ment',):1
('harassed',):2
('pedlar',):2
('gauging',):3
('au',):3
('symmetry',):6
('y',):15
('peeled',):4
('topper',):2
('phiz',):1
('nethermost',):2
('deck',):5
('jogged',):3
('flyboard',):1
('sllt',):3
('quirefolded',):1
('noted',):3
('churchman',):1
('occasional',):2
('contributor',):3
('archbishop',):7
('_telegraph',):1
('unanswering',):2
('castingbox',):1
('horseshow',):1
('dayfather',):4
('caseroom',):1
('spectacled',):1
('notices',):3
('speeches',):1
('divorce',):2
('tether',):4
('sober',):14
('serious',):3
('savingsbank',):1
('cook',):10
('washer',):1
('jane',):1
('nonsense',):4
('feast',):8
('passover',):2
('distributing',):8
('backwards',):3
('require',):2
('practice',):8
('mangid',):1
('kcirtap',):1
('hagadah',):2
('pessach',):2
('jerusalem',):6
('bondage',):6
('_alleluia',):1
('brothers',):18
('jacob',):8
('lamb',):13
('perfect',):18
('phone',):4
('scrawled',):3
('matches',):6
('greasy',):8
('thom',):4
('dab',):3
('citronlemon',):1
('stowed',):2
('screech',):2
('_evening',):7
('telegraph_',):6
('erin',):16
('gem',):4
('machugh',):21
('biscuitfully',):1
('windowpane',):1
('fireplace',):5
('quizzing',):3
('sourly',):3
('agonising',):2
('heartburn',):1
('arse',):8
('_or',):3
('meanderings',):1
('rill',):2
('babbles',):1
('tho',):1
('quarrelling',):3
('obstacles',):1
('tumbling',):3
('neptune',):1
('domain',):5
('mid',):3
('mossy',):1
('banks',):5
('fanned',):3
('gentlest',):1
('zephyrs',):1
('neath',):1
('cast',):19
('pensive',):6
('bosom',):24
('overarching',):1
('leafage',):1
('giants',):6
('forest_',):1
('fringe',):7
('repeating',):3
('overarsing',):1
('leafage_',):1
('xenophon',):1
('marathon',):2
('crescent',):3
('biscuit',):6
('nibbling',):2
('hungered',):2
('nibble',):1
('falutin',):1
('bladderbags',):1
('upsets',):1
('chatterton',):3
('vicechancellor',):2
('granduncle',):2
('greatgranduncle',):1
('ninety',):3
('subleader',):1
('spite',):9
('johnny',):9
('hedges',):2
('eyre',):1
('gale',):2
('windfall',):1
('kicks',):2
('alleluia',):3
('spasm',):4
('discovered',):7
('fragment',):4
('cicero',):2
('_our',):1
('land_',):1
('pertinent',):2
('chews',):3
('doorknob',):1
('hit',):10
('molloy',):48
('cleverest',):1
('junior',):11
('decline',):4
('hectic',):2
('spells',):2
('finis',):2
('climb',):5
('serried',):5
('extra',):6
('mighthavebeen',):1
('losing',):2
('gambling',):3
('debts',):4
('reaping',):1
('whirlwind',):2
('retainers',):1
('wigs',):3
('glasnevin',):6
('_express_',):1
('gabriel',):3
('wellread',):1
('myles',):38
('crawford',):42
('_independent',):2
('veer',):1
('weathercocks',):1
('blows',):8
('pleaded',):3
('bombast',):1
('testily',):2
('inflated',):1
('windbag',):1
('eternal',):8
('twere',):1
('peerless',):6
('panorama',):1
('portfolio',):4
('unmatched',):1
('despite',):4
('wellpraised',):1
('prototypes',):1
('vaunted',):3
('regions',):4
('bosky',):1
('undulating',):1
('luscious',):2
('pastureland',):1
('vernal',):1
('transcendent',):1
('translucent',):1
('doric',):2
('mantles',):1
('vista',):2
('glowing',):3
('orb',):4
('irradiate',):1
('effulgence',):4
('vent',):5
('hopeless',):3
('groan',):1
('shite',):4
('onions',):12
('bushy',):1
('welshcombed',):1
('raking',):2
('chuckling',):2
('blackspectacled',):1
('doughy',):2
('daw',):2
('wetherup',):3
('jeer',):4
('bakery',):3
('feathered',):2
('nest',):5
('engaged',):18
('inland',):2
('revenue',):2
('motor',):3
('entertainments',):2
('blowout',):2
('violently',):6
('beaked',):1
('feathery',):1
('harsh',):4
('grandly',):1
('getonouthat',):1
('pedagogue',):2
('recognition',):2
('served',):14
('sidled',):1
('roved',):2
('join',):7
('memorable',):3
('militia',):1
('striding',):4
('reflective',):1
('toecaps',):2
('ohio',):3
('begad',):2
('incipient',):7
('jigs',):1
('crowed',):2
('uplifted',):5
('cretic',):1
('harp',):8
('eolian',):1
('reel',):3
('dental',):4
('floss',):1
('resonant',):3
('unwashed',):2
('bingbang',):1
('bangbang',):1
('coast',):3
('fret',):1
('limply',):2
('canada',):5
('whirred',):4
('winner',):4
('lenehan',):103
('_sport_',):2
('tissues',):8
('cert',):2
('madden',):37
('screams',):6
('newsboys',):9
('feetstoops',):1
('strode',):9
('seized',):3
('cringing',):2
('urchin',):1
('scampered',):1
('scrawls',):1
('hurricane',):1
('paw',):11
('grunting',):6
('racing',):6
('newsboy',):4
('doorframe',):1
('gruffly',):2
('files',):7
('crackingly',):1
('seeking',):6
('continued',):7
('...?',):15
('aha',):7
('?...',):20
('collision',):5
('ensues',):1
('struggling',):4
('_pardon',):1
('monsieur_',):1
('mouthorgan',):1
('doorsteps',):2
('wexford',):6
('fought',):9
('exit',):2
('bachelor',):10
('fix',):4
('indecisively',):1
('mantelshelf',):1
('amply',):4
('begone',):2
('comment',):3
('blackrimmed',):1
('spectacles',):8
('crossblind',):7
('scamps',):1
('cortège',):1
('capering',):1
('zigzagging',):1
('breeze',):4
('kite',):2
('bowknots',):1
('guttersnipe',):1
('risible',):1
('spaugs',):1
('nines',):2
('larks',):1
('mazurka',):1
('swift',):10
('caricature',):2
('receiving',):2
('jerkily',):2
('parting',):5
('jingled',):4
('cigarettecase',):3
('meditation',):2
('calumet',):1
('promptly',):9
('_thanky',):1
('vous_',):1
('helping',):5
('declaimed',):1
('twas',):14
('fame',):5
('tempted',):1
('thee',):25
('charmed',):4
('grinned',):2
('lighting',):7
('_imperium',):2
('romanum_',):1
('puff',):8
('ceiling',):3
('snowball',):1
('grandeur',):1
('imperious',):1
('imperative',):1
('extended',):7
('elocutionary',):1
('shirtcuffs',):1
('pausing',):1
('civilisation',):3
('allow',):13
('vile',):5
('cloacae',):1
('sewers',):1
('wilderness',):4
('mountaintop',):2
('_it',):3
('jehovah_',):1
('follows',):15
('footsteps',):4
('cloacal',):1
('obsession',):2
('toga',):1
('construct',):2
('accordingly',):11
('ancestors',):3
('chapter',):3
('partial',):4
('pontius',):1
('prophet',):2
('responded',):5
('baron',):3
('palles',):1
('university',):11
('swimmingly',):1
('copious',):1
('donegal',):3
('_entrez',):1
('mes',):2
('enfants',):2
('escort',):2
('suppliant',):1
('melodiously',):1
('visits',):6
('notoriety',):1
('???',):1
('resembles',):1
('railwayline',):2
('reflect',):4
('ponder',):1
('excogitate',):1
('garrett',):4
('pelters',):1
('shindy',):1
('wellknown',):12
('restaurant',):3
('blushing',):12
('bloodiest',):1
('tartar',):2
('waiter',):10
('oho',):1
('typescript',):1
('habsburg',):1
('ramparts',):1
('vienna',):4
('maximilian',):1
('karl',):2
('donnell',):5
('graf',):1
('von',):5
('tirconnell',):1
('austrian',):4
('fieldmarshal',):2
('moot',):1
('paperweight',):1
('princes',):10
('hungarian',):9
('noble',):21
('marquess',):2
('mentioned',):17
('loyal',):8
('success',):11
('imagination',):8
('successful',):7
('acme',):3
('mentality',):2
('material',):4
('domination',):1
('_dominus',):2
('spirituality',):1
('sofa',):12
('westend',):1
('kyrie',):1
('eleison',):2
('brightened',):1
('darkrimmed',):1
('lengthened',):1
('_kyrios',):1
('vowels',):2
('semite',):1
('_kyrie',):2
('radiance',):2
('profess',):1
('closetmaker',):1
('cloacamaker',):1
('lords',):8
('liege',):3
('subjects',):7
('chivalry',):4
('foundered',):1
('trafalgar',):1
('athenian',):1
('fleets',):1
('aegospotami',):1
('misled',):1
('oracle',):1
('attempt',):5
('retrieve',):2
('fortunes',):3
('greyly',):1
('boohoo',):1
('owing',):5
('latter',):14
('_matinée_',):1
('limerick',):4
('_there',):3
('pundit',):2
('goggles',):3
('ebony',):1
('mostly',):4
('joe',):108
('miller',):3
('sallust',):1
('protest',):5
('reriddled',):1
('gladly',):5
('castile_',):1
('rows',):5
('gee',):3
('spleen',):4
('feigning',):2
('weakness',):5
('tiptoe',):1
('returning',):13
('ties',):3
('communards',):1
('blown',):9
('bastile',):1
('lieutenant',):12
('finland',):1
('deed',):10
('bobrikoff',):1
('omnium',):1
('gatherum',):1
('talents',):1
('classics',):2
('literature',):14
('madam',):15
('vocal',):4
('muse',):4
('favourite',):15
('ahem',):1
('“',):4
('!”',):1
('lexicon',):1
('youth_',):1
('schemer',):2
('invective',):1
('nationalist',):1
('borris',):1
('ossory',):1
('balls',):2
('bulldosing',):1
('public',):46
('supply',):6
('pabulum',):1
('unheeding',):3
('pressgang',):1
('clenching',):1
('emphasis',):3
('paralyse',):2
('shaughraun',):1
('billiardmarking',):1
('clarence',):2
('pressman',):3
('smartest',):1
('journalism',):3
('eightyone',):3
('sixth',):3
('phoenix',):6
('_new',):2
('world_',):2
('cabled',):2
('excitedly',):5
('pushing',):4
('tim',):2
('kavanagh',):6
('goat',):13
('route',):5
('fitzharris',):3
('gumley',):8
('minding',):3
('watchman',):5
('angrily',):5
('inspiration',):5
('genius',):10
('freeman_',):1
('bransome',):1
('distant',):19
('viceregal',):12
('k',):20
('knockmaroon',):1
('wattles',):4
('illstarched',):1
('jutted',):1
('rude',):7
('inchicore',):3
('windy',):6
('arbour',):3
('ranelagh',):1
('x',):11
('publichouse',):4
('adams',):1
('besthearted',):1
('corkman',):1
('announcing',):1
('ere',):8
('elba',):1
('gnashing',):2
('gregor',):1
('worked',):7
('_star',):1
('blumenfeld',):1
('talent',):1
('pyatt',):1
('daddies',):2
('scare',):1
('chris',):6
('callinan',):7
('clamn',):1
('dever',):1
('hawkers',):1
('recorder',):8
('dudley',):9
('cyclone',):1
('commemoration',):2
('postcard',):11
('psha',):3
('whiteside',):2
('isaac',):3
('silvertongued',):1
('hagan',):1
('halfpenny',):2
('twitch',):2
('unspeaking',):1
('someway',):8
('pout',):1
('rhymes',):3
('........................',):1
('tua',):1
('..................',):1
('parlar',):1
('ti',):1
('piace',):1
('mentre',):1
('vento',):1
('fa',):2
('tace',):1
('approaching',):8
('russet',):2
('entwining',):1
('aer',):1
('perso_',):1
('mauve',):10
('_quella',):1
('pacifica',):1
('oriafiamma_',):1
('oriflamme',):1
('_di',):2
('rimirar',):1
('fè',):1
('più',):3
('ardenti',):1
('penitent',):2
('leadenfooted',):1
('underdarkneath',):1
('sufficient',):8
('palely',):1
('gage',):1
('flinging',):1
('advised',):6
('profession',):5
('_qua_',):1
('grattan',):5
('demosthenes',):1
('edmund',):11
('chapelizod',):1
('harmsworth',):1
('american',):7
('bowery',):1
('guttersheet',):1
('mention',):15
('_paddy',):1
('budget_',):1
('_pue',):1
('occurrences_',):1
('skibbereen',):2
('eagle_',):1
('forensic',):2
('eloquence',):3
('thereof',):3
('bygone',):1
('yore',):3
('volunteers',):6
('established',):1
('lucas',):1
('philpot',):1
('kendal',):3
('periods',):2
('fratricide',):2
('defended',):2
('_and',):7
('porches',):3
('beast',):13
('backs',):4
('italia',):1
('magistra',):1
('artium',):1
('contrasted',):1
('earlier',):4
('mosaic',):5
('code',):4
('talionis_',):2
('cited',):3
('michelangelo',):2
('vatican',):2
('wellchosen',):2
('prefaced',):1
('lull',):1
('moulding',):1
('effigy',):2
('horned',):4
('prophecy',):4
('aught',):6
('wrought',):3
('soultransfigured',):2
('soultransfiguring',):2
('deserves',):7
('wave',):6
('graced',):2
('afflatus',):1
('wooed',):3
('blushed',):2
('trophy',):1
('muchibus',):1
('thankibus',):1
('morale',):2
('magennis',):2
('hermetic',):1
('opal',):3
('mastermystic',):1
('blavatsky',):1
('tricks',):2
('yankee',):4
('interviewer',):2
('planes',):2
('consciousness',):1
('.’',):6
('oratory',):2
('taylor',):6
('historical',):6
('fitzgibbon',):7
('appeal',):7
('debate',):2
('essay',):1
('advocating',):1
('revival',):4
('gerald',):12
('discourse',):3
('healy',):4
('rumour',):6
('trinity',):21
('estates',):1
('commission',):5
('frock',):6
('finished',):11
('orator',):1
('haughtiness',):2
('chastened',):1
('diction',):1
('vials',):1
('wrath',):3
('contumely',):1
('therefore',):9
('worthless',):1
('outspanned',):1
('ringfinger',):1
('rims',):2
('steadied',):1
('focus',):2
('impromptu',):2
('ferial',):1
('addressed',):14
('prepared',):8
('shorthandwriter',):1
('unglazed',):1
('briefly',):3
('bethought',):1
('witless',):1
('shellfish',):1
('swam',):1
('gross',):6
('lenses',):2
('outlet',):2
('chairman',):5
('admiration',):9
('remarks',):5
('seemed',):26
('egyptian',):6
('highpriest',):2
('revealed',):11
('fathers',):10
('corrupted',):2
('neither',):22
('supremely',):1
('augustine',):3
('accept',):11
('culture',):3
('nomad',):1
('herdsmen',):1
('wealth',):9
('hives',):2
('humanity',):4
('trireme',):1
('quadrireme',):1
('laden',):1
('merchandise',):1
('furrow',):2
('globe',):6
('primitive',):2
('conditions',):8
('priesthood',):1
('agelong',):1
('polity',):2
('nile',):2
('nilebank',):1
('babemaries',):1
('cradle',):6
('bulrushes',):2
('supple',):9
('combat',):3
('stonehorned',):1
('stonebearded',):2
('idol',):5
('temples',):2
('majestic',):2
('abodes',):2
('isis',):1
('osiris',):1
('horus',):1
('ammon',):1
('serfdom',):1
('humbleness',):1
('israel',):7
('vagrants',):2
('daylabourers',):1
('dumb',):4
('belch',):1
('youthful',):5
('arrogant',):1
('admonition',):3
('lightnings',):2
('sinai',):1
('countenance',):10
('graven',):3
('outlaw',):1
('enjoying',):3
('ominous',):3
('promise',):10
('lingering',):4
('previously',):13
('expectorated',):1
('demise',):3
('troop',):2
('rushing',):4
('pattering',):2
('uncontradicted',):1
('hosts',):1
('mullaghmast',):1
('tribune',):2
('winds',):5
('akasic',):2
('records',):2
('laud',):2
('motion',):13
('agenda',):1
('suggest',):8
('adjourn',):1
('perchance',):3
('compliment',):3
('methinks',):2
('winejug',):1
('metaphorically',):2
('grateful',):3
('hostelry',):2
('hereby',):3
('resolutely',):1
('resolved',):3
('contrary',):6
('declare',):11
('boosing',):1
('shed',):11
('casting',):5
('vote',):1
('mooney',):10
('admonishing',):1
('partake',):2
('ally',):2
('lunge',):1
('macduff',):1
('chip',):4
('clapping',):8
('blasted',):3
('follow',):16
('prophetic',):2
('_fuit',):1
('ilium',):1
('sack',):7
('kingdoms',):1
('fellaheen',):1
('yelling',):6
('abbey',):13
('skipping',):4
('dubliners',):1
('vestals',):1
('fiftythree',):1
('reeking',):2
('hungry',):9
('glistering',):2
('tallow',):1
('frantic',):1
('darlint',):1
('views',):9
('tenpence',):1
('moneybox',):2
('threepenny',):2
('coax',):1
('coppers',):3
('bonnets',):1
('virgins',):15
('fourpenceworth',):1
('brawn',):6
('panloaf',):1
('diningrooms',):1
('marlborough',):2
('collins',):3
('proprietress',):2
('ripe',):5
('turnstile',):2
('waddle',):2
('panting',):11
('praising',):2
('threatening',):2
('airslits',):1
('kearns',):2
('lumbago',):1
('bottleful',):1
('passionist',):1
('crubeen',):4
('antithesis',):1
('vestal',):2
('bevy',):3
('scampering',):1
('scattering',):2
('directions',):8
('aureoling',):1
('breathless',):4
('whirl',):2
('offices',):5
('_irish',):5
('catholic_',):1
('_dublin',):1
('tragedy',):5
('bellows',):6
('_kilkenny',):3
('people_',):3
('access',):15
('promised',):13
('throwing',):10
('stable',):6
('nervy',):1
('squalls',):1
('yachting',):1
('cadge',):1
('blarney',):2
('muck',):2
('_nulla',):1
('ve',):19
('hoop',):3
('!—',):1
('waddler',):2
('waxies',):1
('dargle',):2
('trickies',):2
('roofs',):1
('argue',):1
('different',):45
('churches',):1
('laurence',):2
('toole',):2
('skirts',):6
('rambunctious',):1
('poetic',):3
('licence',):8
('archdiocese',):1
('settle',):5
('onehandled',):5
('adulterer',):3
('dames',):7
('donate',):4
('cits',):1
('speedpills',):1
('velocitous',):1
('aeroliths',):1
('belief',):6
('handkerchiefs',):8
('plumjuice',):1
('dribbles',):2
('plumstones',):2
('sophist',):2
('wallops',):2
('proboscis',):1
('spartans',):1
('gnash',):1
('molars',):2
('ithacans',):1
('vow',):4
('champ',):1
('antisthenes',):4
('disciple',):1
('gorgias',):2
('bitterer',):1
('bondwoman',):1
('argive',):2
('penelope',):7
('central',):5
('various',):32
('tramcars',):1
('motionless',):3
('trolleys',):1
('tracks',):6
('rathfarnham',):2
('becalmed',):3
('circuit',):2
('hackney',):5
('cabs',):1
('waggons',):1
('mailvans',):1
('broughams',):1
('aerated',):1
('mineral',):4
('floats',):4
('horsedrawn',):1
('?—',):2
('likewise',):4
('virgilian',):1
('sophomore',):1
('plumps',):1
('_deus',):3
('nobis',):2
('hæc',):1
('otia',):1
('fecit',):2
('_a',):9
('pisgah',):3
('palestine_',):2
('parable',):3
('richly',):5
('horatio',):2
('cynosure',):1
('sidelong',):2
('pavement',):3
('meshes',):1
('wry',):1
('diminished',):1
('digits',):2
('titillating',):1
('frumps',):1
('wimbles',):1
('flo',):1
('wangles',):1
('grimly',):2
('tickles',):3
('almighty',):7
('pineapple',):5
('platt',):1
('scotch',):9
('sugarsticky',):1
('scoopfuls',):1
('treat',):8
('tummies',):1
('lozenge',):1
('comfit',):1
('manufacturer',):3
('sucking',):8
('jujubes',):1
('fumes',):5
('graham',):3
('throwaway',):7
('talks',):4
('riverward',):1
('birth',):31
('hymen',):3
('martyr',):2
('building',):6
('sacrifice',):5
('burntoffering',):1
('altars',):2
('elijah',):17
('dowie',):5
('restorer',):2
('zion',):5
('!!',):1
('!!!',):1
('paying',):13
('torry',):1
('polygamy',):1
('stopper',):1
('birmingham',):1
('luminous',):5
('crucifix',):2
('phosphorus',):1
('codfish',):2
('pantry',):3
('rush',):8
('malaga',):1
('raisins',):1
('phosphorescence',):1
('greeny',):2
('butler',):1
('monument',):2
('auctionrooms',):2
('breaks',):5
('absolution',):2
('increase',):7
('multiply',):3
('butteries',):1
('larders',):1
('yom',):3
('kippur',):3
('crossbuns',):1
('collation',):3
('collapse',):3
('housekeeper',):1
('guests',):4
('reverence',):5
('mum',):1
('flitters',):1
('underfed',):1
('potatoes',):8
('marge',):2
('pudding',):4
('undermines',):1
('constitution',):4
('puffball',):1
('plumed',):3
('export',):2
('sours',):1
('hancock',):1
('vats',):2
('collie',):1
('puke',):3
('christians',):2
('strongly',):5
('gaunt',):3
('quaywalls',):1
('gulls',):7
('bellyful',):1
('hhhhm',):1
('droll',):4
('sec',):1
('com',):2
('bobbed',):2
('bridgepiers',):2
('fools',):4
('yards',):5
('astern',):1
('wits',):6
('famished',):4
('flaps',):2
('similar',):15
('certain',):45
('apples',):4
('glazed',):2
('australians',):1
('peels',):2
('polishes',):1
('applewoman',):2
('banbury',):4
('brittle',):1
('swooped',):1
('heights',):3
('pouncing',):1
('morsel',):3
('powdery',):1
('crumb',):1
('expected',):5
('manna',):1
('fishy',):1
('seabirds',):1
('seagoose',):1
('swans',):1
('anna',):2
('preen',):1
('accounting',):1
('tastes',):6
('swanmeat',):1
('caw',):1
('cram',):2
('chestnutmeal',):1
('pig',):15
('saltwater',):2
('salty',):5
('sought',):7
('rowboat',):1
('anchor',):7
('treacly',):1
('kino',):2
('/—',):2
('quack',):3
('clap',):11
('greenhouses',):1
('strictly',):7
('confidential',):2
('hy',):2
('franks',):2
('maginni',):11
('self',):11
('loosen',):3
('flybynight',):1
('dose',):4
('timeball',):1
('ballastoffice',):2
('dunsink',):5
('fascinating',):1
('parallax',):6
('pike',):9
('hoses',):9
('witty',):6
('blurt',):2
('barreltone',):6
('barrel',):5
('wit',):11
('appetite',):4
('albatross',):1
('bass',):11
('procession',):4
('sandwichmen',):2
('marched',):1
('gutter',):3
('sashes',):2
('bargains',):1
('lagging',):4
('chunk',):1
('foreboard',):1
